marker	value	polarity	item1	item2	item	complexity	Worker_ID	variable
	3.0	Pos	ok	ok	OkOk	testaverage	74	OkOk_testaverage
	7.0	Pos	certain	uncertain	Certain_Uncertain	Morph	75	Pos_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	75	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	75	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	75	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	75	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	75	Neg_Morph_Fair_Unfair
	7.0	Pos	polite	impolite	Polite_Impolite	Morph	75	Pos_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	75	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	75	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	75	Pos_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	75	Neg_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	75	Neg_Nonmorph_Good_Bad
	6.0	Neg	weak	strong	Strong_Weak	Nonmorph	75	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	75	Neg_Nonmorph_Kind_Mean
	4.0	Pos	tall	short	Tall_Short	Nonmorph	75	Pos_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	75	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	75	Pos_Nonmorph_Long_Short
	7.0	Neg	rude	polite	Polite_Rude	Nonmorph	75	Neg_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	75	Pos_Nonmorph_Rich_Poor
	4.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	75	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Pos	boring	interesting	Interesting&Uninteresting	testrating	75	Pos_boringinteresting
	1.0	Neg	bad	good	Good&Bad	testrating	75	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	75	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	75	Neg_fairunfair
	1.0	Neg	unfriendly	friendly	Friendly&Unfriendly	testrating	75	Neg_unfriendlyfriendly
	2.0	Pos	short	tall	Tall&Short	testrating	75	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	75	Average_testaverage
	4.0	Neg	ok	ok	Ok	testaverage	75	Ok_testaverage
	4.0	Neg	alright	alright	Alright	testaverage	75	Alright_testaverage
	4.0	Pos	ok	ok	OkOk	testaverage	75	OkOk_testaverage
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	76	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	76	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	76	Pos_Morph_Accurate_Inaccurate
	7.0	Pos	happy	unhappy	Happy_Unhappy	Morph	76	Pos_Morph_Happy_Unhappy
	7.0	Neg	uninteresting	interesting	Interesting_Uninteresting	Morph	76	Neg_Morph_Interesting_Uninteresting
	7.0	Pos	fair	unfair	Fair_Unfair	Morph	76	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	76	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	76	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	76	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	76	Neg_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	76	Pos_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	76	Pos_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	76	Neg_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	76	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	76	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	76	Neg_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	76	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	76	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	76	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	76	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	76	Neg_interestingboring
	1.0	Pos	good	bad	Good&Bad	testrating	76	Pos_goodbad
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	76	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	76	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	76	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	76	Pos_shorttall
off	3.0	Pos	average	average	Average	testaverage	76	Average_testaverage
off	3.0	Neg	ok	ok	Ok	testaverage	76	Ok_testaverage
off	3.0	Pos	alright	alright	Alright	testaverage	76	Alright_testaverage
off	3.0	Neg	ok	ok	OkOk	testaverage	76	OkOk_testaverage
