marker	value	polarity 	item1	item2	item	complexity	Worker_ID	variable
	1.	Neg	bad	good	Good&Bad	testrating	130	Neg_badgood
	1.	Neg	polite	impolite	Polite&Impolite	testrating	130	Neg_politeimpolite
	1.	Neg	fair	unfair	Fair&Unfair	testrating	130	Neg_fairunfair
	1.	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	130	Pos_friendlyunfriendly
	2.	Pos	short	tall	Tall&Short	testrating	130	Pos_shorttall
	4.	Neg	average	average	Average	testaverage	130	Average_testaverage 
	4.	Neg	ok	ok	Ok	testaverage	130	Ok_testaverage 
	4.	Neg	alright	alright	Alright	testaverage	130	Alright_testaverage 
	4.	Pos	ok	ok	OkOk	testaverage	130	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	131	Neg_Morph_Certain_Uncertain
	7.0	Neg	unlucky	lucky	Lucky_Unlucky	Morph	131	Neg_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	131	Pos_Morph_Accurate_Inaccurate
	6.0	Pos	happy	unhappy	Happy_Unhappy	Morph	131	Pos_Morph_Happy_Unhappy
	6.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	131	Pos_Morph_Interesting_Uninteresting
	6.0	Pos	fair	unfair	Fair_Unfair	Morph	131	Pos_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	131	Neg_Morph_Polite_Impolite
	7.0	Neg	impossible	possible	Possible_Impossible	Morph	131	Neg_Morph_Possible_Impossible
	6.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	131	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Pos	friendly	unfriendly	Friendly_Unfriendly	Morph	131	Pos_Morph_Friendly_Unfriendly
	7.0	Pos	useful	useless	Useful_Useless	Morph	131	Pos_Morph_Useful_Useless
	4.0	Neg	bad	good	Good_Bad	Nonmorph	131	Neg_Nonmorph_Good_Bad
	7.0	Neg	weak	strong	Strong_Weak	Nonmorph	131	Neg_Nonmorph_Strong_Weak
	7.0	Pos	kind	mean	Kind_Mean	Nonmorph	131	Pos_Nonmorph_Kind_Mean
	6.0	Neg	short	tall	Tall_Short	Nonmorph	131	Neg_Nonmorph_Tall_Short
	7.0	Pos	happy	sad	Happy_Sad	Nonmorph	131	Pos_Nonmorph_Happy_Sad
	7.0	Neg	short	long	Long_Short	Nonmorph	131	Neg_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	131	Pos_Nonmorph_Polite_Rude
off	3.0	Neg	poor	rich	Rich_Poor	Nonmorph	131	Neg_Nonmorph_Rich_Poor
	6.0	Pos	satisfactory	frustrating	Satisfactory_Frustrating	Nonmorph	131	Pos_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	131	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	131	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	131	Pos_impolitepolite
	1.0	Neg	fair	unfair	Fair&Unfair	testrating	131	Neg_fairunfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	131	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	131	Pos_shorttall
	4.0	Pos	average	average	Average	testaverage	131	Average_testaverage 
	4.0	Neg	ok	ok	Ok	testaverage	131	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	131	Alright_testaverage 
off	3.0	Neg	ok	ok	OkOk	testaverage	131	OkOk_testaverage 
	7.0	Neg	uncertain	certain	Certain_Uncertain	Morph	132	Neg_Morph_Certain_Uncertain
	7.0	Pos	lucky	unlucky	Lucky_Unlucky	Morph	132	Pos_Morph_Lucky_Unlucky
	7.0	Pos	accurate	inaccurate	Accurate_Inaccurate	Morph	132	Pos_Morph_Accurate_Inaccurate
	7.0	Neg	unhappy	happy	Happy_Unhappy	Morph	132	Neg_Morph_Happy_Unhappy
	7.0	Pos	interesting	uninteresting	Interesting_Uninteresting	Morph	132	Pos_Morph_Interesting_Uninteresting
	7.0	Neg	unfair	fair	Fair_Unfair	Morph	132	Neg_Morph_Fair_Unfair
	7.0	Neg	impolite	polite	Polite_Impolite	Morph	132	Neg_Morph_Polite_Impolite
	7.0	Pos	possible	impossible	Possible_Impossible	Morph	132	Pos_Morph_Possible_Impossible
	7.0	Pos	satisfactory	unsatisfactory	Satisfactory_Unsatisfactory	Morph	132	Pos_Morph_Satisfactory_Unsatisfactory
	7.0	Neg	unfriendly	friendly	Friendly_Unfriendly	Morph	132	Neg_Morph_Friendly_Unfriendly
	7.0	Neg	useless	useful	Useful_Useless	Morph	132	Neg_Morph_Useful_Useless
	7.0	Pos	good	bad	Good_Bad	Nonmorph	132	Pos_Nonmorph_Good_Bad
	7.0	Pos	strong	weak	Strong_Weak	Nonmorph	132	Pos_Nonmorph_Strong_Weak
	7.0	Neg	mean	kind	Kind_Mean	Nonmorph	132	Neg_Nonmorph_Kind_Mean
	7.0	Neg	short	tall	Tall_Short	Nonmorph	132	Neg_Nonmorph_Tall_Short
	7.0	Neg	sad	happy	Happy_Sad	Nonmorph	132	Neg_Nonmorph_Happy_Sad
	7.0	Pos	long	short	Long_Short	Nonmorph	132	Pos_Nonmorph_Long_Short
	7.0	Pos	polite	rude	Polite_Rude	Nonmorph	132	Pos_Nonmorph_Polite_Rude
	7.0	Pos	rich	poor	Rich_Poor	Nonmorph	132	Pos_Nonmorph_Rich_Poor
	7.0	Neg	frustrating	satisfactory	Satisfactory_Frustrating	Nonmorph	132	Neg_Nonmorph_Satisfactory_Frustrating
	1.0	Neg	interesting	boring	Interesting&Uninteresting	testrating	132	Neg_interestingboring
	1.0	Neg	bad	good	Good&Bad	testrating	132	Neg_badgood
	1.0	Pos	impolite	polite	Polite&Impolite	testrating	132	Pos_impolitepolite
	1.0	Pos	unfair	fair	Fair&Unfair	testrating	132	Pos_unfairfair
	1.0	Pos	friendly	unfriendly	Friendly&Unfriendly	testrating	132	Pos_friendlyunfriendly
	1.0	Pos	short	tall	Tall&Short	testrating	132	Pos_shorttall
	4.0	Neg	average	average	Average	testaverage	132	Average_testaverage 
	4.0	Pos	ok	ok	Ok	testaverage	132	Ok_testaverage 
	4.0	Neg	alright	alright	Alright	testaverage	132	Alright_testaverage 
	4.0	Neg	ok	ok	OkOk	testaverage	132	OkOk_testaverage 
